Year,Tm,Attendance,Attend/G,BatAge,PAge,BPF,PPF,#HOF,#A-S,#a-tA-S,Est. Payroll,Time,Chall,Succ,Succ%,Managers
1987,BOS,"2,231,551","27,894",28.8,27.1,102,102,2,3,13,"$13,770,171 ",2:58,McNamara,,,
1987,CAL,"2,696,299","33,288",29.3,30.8,97,97,1,1,19,"$13,855,999 ",2:53,Mauch,,,
1987,CHC,"2,035,130","25,439",28.9,27.6,103,104,4,4,17,"$15,473,026 ",2:58,Michael and Lucchesi,,,
1987,CHW,"1,208,060","14,914",27.7,27.6,102,103,2,1,8,"$12,135,343 ",2:53,Fregosi,,,
1987,CIN,"2,185,205","26,978",28.9,28.3,104,103,1,3,14,"$9,281,500 ",2:44,Rose,,,
1987,CLE,"1,077,898","13,307",27.5,30.5,100,101,2,1,12,"$9,033,750 ",2:56,Corrales and Edwards,,,
1987,DET,"2,061,830","25,455",31.2,29.5,96,95,2,4,13,"$12,122,881 ",2:56,Anderson,,,
1987,HOU,"1,909,902","23,579",29.9,31.6,96,96,1,1,14,"$12,758,371 ",2:43,Lanier,,,
1987,KCR,"2,392,471","29,537",29.3,27.4,102,102,1,3,13,"$12,513,056 ",2:48,Gardner and Wathan,,,
1987,LAD,"2,797,409","34,536",28.2,27.9,98,98,0,2,16,"$14,474,737 ",2:51,Lasorda,,,
1987,MIL,"1,909,244","23,571",27.5,26.2,103,102,2,1,8,"$7,293,224 ",2:57,Trebelhorn,,,
1987,MIN,"2,081,976","25,703",27.6,31.4,103,103,3,1,12,"$10,585,000 ",2:51,Kelly,,,
1987,MON,"1,850,324","22,844",27.5,28.2,103,103,1,3,13,"$8,762,052 ",2:47,Rodgers,,,
1987,NYM,"3,034,129","37,458",28,25.8,95,93,1,4,14,"$13,846,714 ",2:58,Johnson,,,
1987,NYY,"2,427,672","29,971",29.8,32.1,99,99,2,5,18,"$19,457,714 ",2:58,Piniella,,,
1987,OAK,"1,678,921","20,727",27.7,28.1,93,93,2,2,18,"$12,730,839 ",2:56,La Russa,,,
1987,PHI,"2,100,110","25,927",28.6,28.2,103,104,1,3,12,"$12,482,997 ",2:49,Felske and Elia,,,
1987,PIT,"1,161,193","14,336",26.4,26.5,100,100,0,1,8,"$8,789,500 ",2:48,Leyland,,,
1987,SDP,"1,454,061","17,951",26.5,27.7,96,97,2,1,12,"$12,065,796 ",2:44,Bowa,,,
1987,SEA,"1,134,255","14,003",26.8,25.9,105,106,1,2,9,"$4,623,000 ",2:46,Williams,,,
1987,SFG,"1,917,168","23,669",27.9,29.1,96,95,0,1,20,"$8,532,500 ",2:53,Craig,,,
1987,STL,"3,072,122","37,927",28.1,27.9,102,102,1,3,12,"$11,758,000 ",2:55,Herzog,,,
1987,TEX,"1,763,053","21,766",26.3,27.6,100,100,0,1,9,"$5,992,718 ",2:59,Valentine,,,
1987,TOR,"2,778,429","34,302",27.8,27.8,102,101,1,3,18,"$10,765,401 ",2:57,Williams,,,
1986,ATL,"1,387,181","17,126",29.7,28.9,105,106,2,1,14,"$17,102,786 ",2:43,Tanner,,,
1986,BAL,"1,973,176","24,977",29.8,28.8,98,99,2,3,9,"$13,001,258 ",2:51,Weaver,,,
1986,BOS,"2,147,641","26,514",30.6,28,100,100,3,4,14,"$14,402,239 ",2:53,McNamara,,,
1986,CAL,"2,655,872","32,389",31.8,30.3,99,98,2,2,18,"$14,427,258 ",2:50,Mauch,,,
1986,CHC,"1,859,102","23,239",29.8,28.5,107,108,4,2,20,"$17,208,165 ",2:50,"Frey, Vukovich and Michael",,,
1986,CHW,"1,424,313","17,584",27.3,28.1,104,104,4,1,13,"$10,418,819 ",2:51,"La Russa, Rader and Fregosi",,,
1986,CIN,"1,692,432","20,894",30.8,27.9,104,103,2,2,12,"$11,906,388 ",2:42,Rose,,,
1986,CLE,"1,471,805","18,170",27.5,29.8,98,99,1,2,13,"$7,809,500 ",2:56,Corrales,,,
1986,DET,"1,899,437","23,450",30.5,28.9,100,99,2,3,14,"$12,335,714 ",2:52,Anderson,,,
1986,HOU,"1,734,276","21,411",29.9,30.7,97,96,1,4,14,"$9,873,276 ",2:40,Lanier,,,
1986,KCR,"2,320,794","28,652",30.9,27.3,101,101,1,2,14,"$13,043,698 ",2:43,Howser and Ferraro,,,
1986,LAD,"3,023,208","37,324",28,27.8,93,93,0,2,14,"$15,213,776 ",2:48,Lasorda,,,
1986,MIL,"1,265,041","15,813",29.2,26.2,103,104,2,1,8,"$9,943,642 ",2:46,Bamberger and Trebelhorn,,,
1986,MIN,"1,255,453","15,499",26.8,28.5,101,102,2,1,10,"$9,498,167 ",2:51,Miller and Kelly,,,
1986,MON,"1,128,981","14,112",27.4,27.5,100,100,2,3,10,"$11,103,600 ",2:50,Rodgers,,,
1986,NYM,"2,767,601","34,168",28,25.5,98,96,1,5,15,"$15,393,714 ",2:55,Johnson,,,
1986,NYY,"2,268,030","28,350",29.2,30.3,99,98,2,4,18,"$18,494,253 ",2:56,Piniella,,,
1986,OAK,"1,314,646","15,839",28.5,27.3,92,92,0,1,15,"$9,779,421 ",2:53,"Moore, Newman and La Russa",,,
1986,PHI,"1,933,335","24,167",27.8,28.6,103,104,2,2,12,"$11,590,166 ",2:44,Felske,,,
1986,PIT,"1,000,917","12,357",27.2,28.5,102,103,0,2,10,"$10,938,500 ",2:46,Leyland,,,
1986,SDP,"1,805,716","22,293",29.2,28.1,98,98,2,1,12,"$11,380,693 ",2:38,Boros,,,
1986,SEA,"1,029,045","12,549",26.7,26.9,100,101,0,1,12,"$5,958,309 ",2:52,"Cottier, Martinez and Williams",,,
1986,SFG,"1,528,748","18,873",26.9,29.3,95,95,1,3,15,"$8,947,000 ",2:49,Craig,,,
1986,STL,"2,471,974","30,518",27.4,28.6,100,98,1,1,8,"$9,875,010 ",2:45,Herzog,,,
1986,TEX,"1,692,002","20,889",27.3,26.4,102,103,0,1,11,"$6,743,119 ",2:54,Valentine,,,
1986,TOR,"2,455,477","30,315",28.4,27.7,103,101,0,3,16,"$12,801,047 ",2:53,Williams,,,
1985,ATL,"1,350,137","16,668",28.1,28.8,105,106,1,1,12,"$14,807,000 ",2:37,Haas and Wine,,,
1985,BAL,"2,132,387","26,326",29.6,28.9,97,97,2,2,10,"$12,085,712 ",2:50,"Altobelli, Ripken and Weaver",,,
1985,BOS,"1,786,633","22,057",29.5,26.8,104,103,2,3,12,"$10,897,560 ",2:55,McNamara,,,
1985,CAL,"2,567,427","32,499",32.3,28.3,100,100,3,1,17,"$14,427,894 ",2:51,Mauch,,,
1985,CHC,"2,161,534","26,686",30.2,28.4,110,110,3,1,16,"$12,702,917 ",2:45,Frey,,,
1985,CHW,"1,669,888","20,616",27.7,28.7,104,104,3,2,9,"$9,846,178 ",2:53,La Russa,,,
1985,CIN,"1,834,619","22,650",31.5,26.4,104,104,1,2,13,"$8,359,917 ",2:33,Rose,,,
1985,CLE,"655,181","8,089",28,27.4,99,100,1,1,9,"$6,551,666 ",2:51,Corrales,,,
1985,DET,"2,286,609","28,230",29.5,29.1,99,98,2,6,11,"$10,348,143 ",2:50,Anderson,,,
1985,HOU,"1,184,314","14,621",29.9,31.4,97,96,1,2,14,"$9,993,051 ",2:37,Lillis,,,
1985,KCR,"2,162,717","26,375",30.9,26.1,99,99,1,1,13,"$10,565,346 ",2:43,Howser,,,
1985,LAD,"3,264,593","40,304",27.7,28,96,96,0,2,15,"$10,967,917 ",2:43,Lasorda,,,
1985,MIL,"1,360,265","17,003",29.9,30.3,99,100,4,2,8,"$11,284,107 ",2:44,Bamberger,,,
1985,MIN,"1,651,814","19,664",26.3,28.1,105,105,2,1,12,"$5,764,821 ",2:42,Gardner and Miller,,,
1985,MON,"1,502,494","18,549",27.7,27.5,95,95,2,3,9,"$9,470,166 ",2:41,Rodgers,,,
1985,NYM,"2,761,601","34,094",28.1,24.7,99,97,1,4,17,"$10,834,762 ",2:49,Johnson,,,
1985,NYY,"2,214,587","27,682",28.8,30.9,98,97,3,3,13,"$14,238,204 ",2:53,Berra and Martin,,,
1985,OAK,"1,334,599","16,894",29.6,28.9,92,92,1,1,12,"$9,058,606 ",2:50,Moore,,,
1985,PHI,"1,830,350","22,597",27.9,30.2,103,103,2,2,15,"$10,644,966 ",2:37,Felske,,,
1985,PIT,"735,900","9,199",28.2,28.5,99,100,0,1,13,"$9,267,500 ",2:40,Tanner,,,
1985,SDP,"2,210,352","27,288",29.7,28.2,99,98,2,7,9,"$11,191,583 ",2:30,Williams,,,
1985,SEA,"1,128,696","13,599",26.9,26.1,100,101,0,1,12,"$4,613,000 ",2:52,Cottier,,,
1985,SFG,"818,697","10,107",27.7,27.7,95,96,0,1,13,"$8,221,714 ",2:37,Davenport and Craig,,,
1985,STL,"2,637,563","32,563",27.7,29,100,99,1,5,14,"$11,817,083 ",2:43,Herzog,,,
1985,TEX,"1,112,497","13,906",29.1,29.2,101,102,0,1,10,"$7,676,500 ",2:42,Rader and Valentine,,,
1985,TOR,"2,468,925","30,862",27.7,28.9,104,102,0,4,17,"$9,329,217 ",2:47,Cox,,,
1984,ATL,"1,724,892","21,295",27.8,28.4,107,107,0,3,13,,2:35,Torre,,,
1984,BAL,"2,045,784","25,257",29.9,28.6,97,97,3,3,11,,2:40,Altobelli,,,
1984,BOS,"1,661,618","20,514",29.2,25.8,105,104,3,2,14,,2:40,Houk,,,
1984,CAL,"2,402,997","29,667",31.7,31,99,100,2,2,13,,2:37,McNamara,,,
1984,CHC,"2,107,655","26,346",29.5,28.7,108,108,3,2,14,,2:39,Frey,,,
1984,CHW,"2,136,988","26,383",28.7,29.7,105,104,3,1,13,,2:44,La Russa,,,
1984,CIN,"1,275,887","15,752",29.3,26.2,104,105,1,1,11,,2:42,Rapp and Rose,,,
1984,CLE,"734,079","9,063",27.4,27.2,102,103,1,1,10,"$4,685,000 ",2:47,Corrales,,,
1984,DET,"2,704,794","32,985",28.5,29.7,99,98,2,6,13,,2:48,Anderson,,,
1984,HOU,"1,229,862","15,183",30.1,31.3,92,92,1,1,17,,2:35,Lillis,,,
1984,KCR,"1,810,018","22,346",29.5,26.9,100,100,1,2,11,,2:36,Howser,,,
1984,LAD,"3,134,824","38,702",26.8,27.5,98,98,0,2,14,,2:45,Lasorda,,,
1984,MIL,"1,608,509","19,858",29.7,31.2,96,97,5,1,10,,2:41,Lachemann,,,
1984,MIN,"1,598,692","19,737",25.7,27.2,104,105,1,1,10,,2:32,Gardner,,,
1984,MON,"1,606,531","19,834",28.8,27.8,96,96,3,4,9,,2:39,Virdon and Fanning,,,
1984,NYM,"1,842,695","22,749",27.2,25.2,99,99,0,4,12,"$9,425,000 ",2:41,Johnson,,,
1984,NYY,"1,821,815","22,492",29.6,29.8,96,95,2,3,17,"$15,868,393 ",2:44,Berra,,,
1984,OAK,"1,353,281","16,707",29.9,27.5,92,93,2,2,11,,2:45,Boros and Moore,,,
1984,PHI,"2,062,693","25,465",28.8,31.9,102,101,2,3,15,,2:36,Owens,,,
1984,PIT,"773,500","9,549",28.3,28.9,100,101,0,1,10,"$4,425,833 ",2:34,Tanner,,,
1984,SDP,"1,983,904","24,493",28.3,27.6,100,100,2,3,9,,2:33,Williams,,,
1984,SEA,"870,372","10,745",27.1,26.1,98,99,0,1,11,,2:47,Crandall and Cottier,,,
1984,SFG,"1,001,545","12,365",29,27.4,97,98,0,2,15,,2:47,Robinson and Ozark,,,
1984,STL,"2,037,448","25,154",28.2,27,98,97,2,3,11,,2:33,Herzog,,,
1984,TEX,"1,102,471","13,781",28.4,29.2,103,103,0,1,9,,2:33,Rader,,,
1984,TOR,"2,110,009","26,049",27.7,27.8,104,103,0,3,12,,2:42,Cox,,,
1983,ATL,"2,119,935","26,499",27.7,29.2,108,107,1,4,18,"$5,448,233 ",2:40,Torre,,,
1983,BAL,"2,042,071","25,211",29.8,28.2,98,97,3,3,10,,2:40,Altobelli,,,
1983,BOS,"1,782,285","22,004",29.2,26.8,107,107,4,3,12,,2:36,Houk,,,
1983,CAL,"2,555,016","31,543",31.4,32.5,99,99,2,5,14,"$5,330,500 ",2:41,McNamara,,,
1983,CHC,"1,479,717","18,268",29.2,29.5,104,104,3,2,14,,2:39,Elia and Fox,,,
1983,CHW,"2,132,821","26,331",28.2,28.7,104,103,2,1,12,,2:49,La Russa,,,
1983,CIN,"1,190,419","14,697",27.9,26.5,103,104,1,2,6,,2:37,Nixon,,,
1983,CLE,"768,941","9,493",29.9,27.7,104,105,1,2,13,"$4,910,000 ",2:49,Ferraro and Corrales,,,
1983,DET,"1,829,636","22,588",27.7,28.1,97,96,2,3,10,,2:43,Anderson,,,
1983,HOU,"1,351,962","16,487",29.1,30.4,93,93,1,2,15,,2:37,Lillis,,,
1983,KCR,"1,963,875","23,950",30.2,32.2,100,100,2,3,10,,2:41,Howser,,,
1983,LAD,"3,510,313","43,879",28.1,27.1,99,99,0,3,18,"$3,751,000 ",2:42,Lasorda,,,
1983,MIL,"2,397,131","29,594",29.7,30.6,93,92,4,4,10,,2:45,Kuenn,,,
1983,MIN,"858,939","10,604",25.9,26.3,103,104,0,1,9,,2:35,Gardner,,,
1983,MON,"2,320,651","28,650",28.4,27.8,99,98,3,5,12,,2:40,Virdon,,,
1983,NYM,"1,112,774","13,570",27.7,29.2,99,100,1,1,9,"$8,485,079 ",2:36,Bamberger and Howard,,,
1983,NYY,"2,257,976","27,876",30.7,28.5,96,95,2,2,22,"$14,257,815 ",2:43,Martin,,,
1983,OAK,"1,294,941","15,987",28.1,26.9,93,94,1,1,9,,2:50,Boros,,,
1983,PHI,"2,128,339","25,955",31.9,30.3,99,99,4,1,19,,2:38,Corrales and Owens,,,
1983,PIT,"1,225,916","15,135",28.6,28.5,103,102,0,1,12,,2:39,Tanner,,,
1983,SDP,"1,539,815","18,778",27.4,27.4,97,97,1,2,9,"$5,830,333 ",2:38,Williams,,,
1983,SEA,"813,537","10,044",26.6,27.2,104,105,1,1,8,,2:40,Lachemann and Crandall,,,
1983,SFG,"1,251,530","15,451",28,27.8,97,98,0,3,12,,2:41,Robinson,,,
1983,STL,"2,317,914","28,616",27.5,27.7,101,100,2,3,11,,2:38,Herzog,,,
1983,TEX,"1,363,469","16,833",28.7,29.2,97,98,0,1,11,,2:38,Rader,,,
1983,TOR,"1,930,415","23,832",27.7,26.5,106,106,0,1,12,,2:38,Cox,,,
1982,ATL,"1,801,985","22,247",26.9,29.4,104,104,1,3,15,"$3,565,166 ",2:40,Torre,,,
1982,BAL,"1,613,031","19,671",29.6,29.5,100,99,3,1,12,,2:43,Weaver,,,
1982,BOS,"1,950,124","24,076",28.9,28.2,106,106,5,3,13,,2:35,Houk,,,
1982,CAL,"2,807,360","34,659",32.4,31.8,100,99,2,4,15,"$5,812,667 ",2:42,Mauch,,,
1982,CHC,"1,249,278","15,423",28.7,29.9,102,103,3,1,11,,2:35,Elia,,,
1982,CHW,"1,567,787","19,597",28.8,27.5,100,99,2,1,14,,2:50,La Russa,,,
1982,CIN,"1,326,528","16,377",28.4,27.2,102,102,2,3,7,,2:35,McNamara and Nixon,,,
1982,CLE,"1,044,021","12,889",28.7,27.4,100,101,1,2,11,"$3,002,500 ",2:47,Garcia,,,
1982,DET,"1,636,058","20,198",27.1,26.7,100,99,2,1,9,,2:41,Anderson,,,
1982,HOU,"1,558,555","19,241",29.4,31.8,92,92,2,1,14,,2:35,Virdon and Lillis,,,
1982,KCR,"2,284,464","28,203",30.4,30.9,100,100,1,5,10,,2:42,Howser,,,
1982,LAD,"3,608,881","44,554",29.2,26.8,98,97,0,4,18,,2:46,Lasorda,,,
1982,MIL,"1,978,896","24,133",29.5,30.3,94,93,5,4,14,,2:43,Rodgers and Kuenn,,,
1982,MIN,"921,186","11,373",25.2,25.2,103,104,0,1,11,,2:34,Gardner,,,
1982,MON,"2,318,292","28,621",27.9,27.9,102,101,3,5,13,"$4,960,000 ",2:40,Fanning,,,
1982,NYM,"1,323,036","16,334",28.7,27.5,99,101,0,1,11,"$4,700,833 ",2:39,Bamberger,,,
1982,NYY,"2,041,219","25,200",30.3,29,98,97,2,3,24,"$6,627,167 ",2:43,"Lemon, Michael and King",,,
1982,OAK,"1,735,489","21,426",29.5,26.9,94,94,1,1,10,,2:52,Martin,,,
1982,PHI,"2,376,394","29,338",31,31.9,103,102,2,4,16,"$5,746,666 ",2:31,Corrales,,,
1982,PIT,"1,024,106","12,643",28.7,28.4,104,104,1,2,13,,2:39,Tanner,,,
1982,SDP,"1,607,516","19,846",26.6,27.4,96,96,1,1,8,,2:39,Williams,,,
1982,SEA,"1,070,404","13,215",28,27.3,103,104,1,1,7,,2:47,Lachemann,,,
1982,SFG,"1,200,948","14,827",29.2,27.4,99,99,1,1,12,,2:49,Robinson,,,
1982,STL,"2,111,906","26,073",27.8,28.7,101,101,2,2,11,"$4,448,333 ",2:35,Herzog,,,
1982,TEX,"1,154,432","14,252",28.3,29,94,95,0,1,12,,2:32,Zimmer and Johnson,,,
1982,TOR,"1,275,978","15,753",26.5,25.6,109,110,0,1,9,,2:32,Cox,,,
1981,ATL,"535,418","10,708",26.5,31.5,103,103,2,1,15,"$5,571,200 ",2:37,Cox,,,
1981,BAL,"1,024,247","18,623",30.3,29.3,100,99,3,3,13,,2:42,Weaver,,,
1981,BOS,"1,060,379","20,007",29.2,27.9,106,106,4,1,15,,2:40,Houk,,,
1981,CAL,"1,441,545","26,695",30.5,30,99,99,1,4,13,"$3,828,834 ",2:40,Fregosi and Mauch,,,
1981,CHC,"565,637","9,752",28.2,28.1,104,106,1,1,14,,2:42,Amalfitano,,,
1981,CHW,"946,651","19,319",28.5,25.4,97,97,2,2,11,,2:54,La Russa,,,
1981,CIN,"1,093,730","20,254",29.3,26.8,102,102,2,3,9,,2:39,McNamara,,,
1981,CLE,"661,395","12,248",28.8,28.3,99,100,1,2,10,"$2,843,167 ",2:40,Garcia,,,
1981,DET,"1,149,144","20,894",27.1,26.2,103,103,2,1,7,,2:37,Anderson,,,
1981,HOU,"1,321,282","25,907",28.9,31.1,95,94,2,2,14,,2:35,Virdon,,,
1981,KCR,"1,279,403","27,221",29.2,28.8,98,98,1,2,12,,2:39,Frey and Howser,,,
1981,LAD,"2,381,292","42,523",29.3,26.2,97,96,0,6,20,,2:41,Lasorda,,,
1981,MIL,"874,292","17,843",28.8,29.1,95,94,4,3,13,,2:36,Rodgers,,,
1981,MIN,"469,090","7,690",26.8,27.2,106,108,0,1,9,,2:28,Goryl and Gardner,,,
1981,MON,"1,534,564","27,403",26.9,28.9,101,100,3,3,15,,2:36,Williams and Fanning,,,
1981,NYM,"704,244","13,543",28.3,27.5,98,100,0,1,13,"$3,243,333 ",2:33,Torre,,,
1981,NYY,"1,614,353","31,654",30.8,30.2,98,97,3,6,17,"$6,529,791 ",2:35,Michael and Lemon,,,
1981,OAK,"1,304,052","23,287",27.7,26.5,94,94,1,2,7,,2:51,Martin,,,
1981,PHI,"1,638,752","29,795",31.3,30.3,105,104,3,5,16,,2:31,Green,,,
1981,PIT,"541,789","10,623",29.1,29.9,104,104,1,4,17,,2:43,Tanner,,,
1981,SDP,"519,161","9,439",25.9,27.6,94,94,1,2,5,,2:38,Howard,,,
1981,SEA,"636,276","11,163",28.6,26.8,104,106,0,1,7,,2:36,Wills and Lachemann,,,
1981,SFG,"632,274","11,930",29.7,29.1,98,98,1,1,12,,2:46,Robinson,,,
1981,STL,"1,010,247","19,061",27.5,27.9,103,102,1,1,10,"$4,373,919 ",2:32,Herzog,,,
1981,TEX,"850,076","15,180",29.9,29.5,94,94,1,2,10,,2:29,Zimmer,,,
1981,TOR,"755,083","14,247",25.8,25.8,106,107,0,1,9,,2:36,Mattick,,,
1980,ATL,"1,048,411","13,105",26.8,29.6,103,103,1,1,11,,2:29,Cox,,,
1980,BAL,"1,797,438","22,191",29.7,28.8,99,98,2,2,14,,2:43,Weaver,,,
1980,BOS,"1,956,092","24,149",29.5,29.5,106,105,5,4,15,,2:44,Zimmer and Pesky,,,
1980,CAL,"2,297,327","28,362",29.1,27,97,97,1,2,16,"$3,445,500 ",2:43,Fregosi,,,
1980,CHC,"1,206,776","14,898",28.8,28,107,109,2,2,9,,2:42,Gomez and Amalfitano,,,
1980,CHW,"1,200,365","14,819",26.7,24.7,99,100,1,1,7,,2:37,La Russa,,,
1980,CIN,"2,022,450","24,664",28.6,26,101,100,2,4,10,,2:37,McNamara,,,
1980,CLE,"1,033,827","13,086",27.7,26.8,101,102,0,1,7,,2:44,Garcia,,,
1980,DET,"1,785,293","21,772",26.4,25.6,102,102,2,2,11,,2:46,Anderson,,,
1980,HOU,"2,278,217","28,126",28.7,30.1,92,91,2,2,13,,2:43,Virdon,,,
1980,KCR,"2,288,714","28,256",27.7,29.1,100,99,1,3,12,,2:41,Frey,,,
1980,LAD,"3,249,287","39,625",30.4,28.2,99,98,1,6,19,,2:40,Lasorda,,,
1980,MIL,"1,857,408","22,651",28,27.3,97,96,2,4,11,,2:38,Rodgers and Bamberger,,,
1980,MIN,"769,206","9,615",26.5,28.7,107,108,0,1,7,,2:35,Mauch and Goryl,,,
1980,MON,"2,208,175","27,602",27.1,28.9,100,99,3,1,15,,2:42,Williams,,,
1980,NYM,"1,192,073","14,537",27.4,26.5,97,98,0,1,9,,2:39,Torre,,,
1980,NYY,"2,627,417","32,437",29.9,31.4,98,97,3,6,17,"$4,986,791 ",2:40,Howser,,,
1980,OAK,"842,259","10,398",26.5,25.6,92,93,1,1,6,,2:44,Martin,,,
1980,PHI,"2,651,650","32,736",30.6,28.6,105,105,2,3,17,,2:32,Green,,,
1980,PIT,"1,646,757","20,330",29.6,29.9,103,102,2,4,15,,2:38,Tanner,,,
1980,SDP,"1,139,026","14,062",28.1,28.7,94,95,3,1,9,,2:43,Coleman,,,
1980,SEA,"836,204","10,324",28.6,26.5,101,102,0,1,6,,2:31,Johnson and Wills,,,
1980,SFG,"1,096,115","13,532",28.2,27.6,97,98,1,2,10,,2:36,Bristol,,,
1980,STL,"1,385,147","17,101",27.3,27.8,104,103,1,3,13,,2:26,"Boyer, Krol, Herzog and Schoendienst",,,
1980,TEX,"1,198,175","14,977",30,31,96,96,2,2,14,,2:39,Corrales,,,
1980,TOR,"1,400,327","17,288",25.8,26,105,107,0,1,10,,2:34,Mattick,,,
1979,ATL,"769,465","9,740",26.4,28.9,107,108,1,1,8,,2:31,Cox,,,
1979,BAL,"1,681,009","21,279",28.9,27.5,97,95,2,2,14,,2:41,Weaver,,,
1979,BOS,"2,353,114","29,414",29,28.4,106,105,4,5,13,"$3,736,560 ",2:36,Zimmer,,,
1979,CAL,"2,523,575","31,155",28.4,27.5,96,96,2,6,15,,2:42,Fregosi,,,
1979,CHC,"1,648,587","20,353",28.5,27.7,110,111,1,2,11,,2:35,Franks and Amalfitano,,,
1979,CHW,"1,280,702","16,211",27.1,25.5,100,101,0,1,9,,2:36,Kessinger and La Russa,,,
1979,CIN,"2,356,933","29,462",29.4,28.5,101,101,3,5,11,,2:35,McNamara,,,
1979,CLE,"1,011,644","12,489",28.2,26.7,100,101,0,1,8,,2:42,Torborg and Garcia,,,
1979,DET,"1,630,929","20,387",26.5,26.3,103,103,2,1,14,,2:36,"Moss, Tracewski and Anderson",,,
1979,HOU,"1,900,312","23,461",27.2,28.3,94,94,0,4,11,,2:35,Virdon,,,
1979,KCR,"2,261,845","27,924",27.9,28.9,102,101,1,3,12,,2:41,Herzog,,,
1979,LAD,"2,860,954","35,320",30.4,28.3,99,97,1,3,18,,2:35,Lasorda,,,
1979,MIL,"1,918,343","23,683",27.6,26.6,100,99,2,1,12,,2:38,Bamberger,,,
1979,MIN,"1,070,521","13,216",26.1,29.5,104,104,0,1,7,,2:33,Mauch,,,
1979,MON,"2,102,173","25,953",27.3,28.6,99,98,4,3,13,,2:35,Williams,,,
1979,NYM,"788,905","9,621",27.6,26.5,95,97,0,2,11,,2:37,Torre,,,
1979,NYY,"2,537,765","31,330",30.2,31,98,96,3,4,22,"$3,558,457 ",2:30,Lemon and Martin,,,
1979,OAK,"306,763","3,787",26.2,25.3,94,96,1,1,8,,2:34,Marshall,,,
1979,PHI,"2,775,011","34,259",30.7,28.3,103,102,2,5,16,,2:28,Ozark and Green,,,
1979,PIT,"1,435,454","17,722",29.4,29.7,105,104,2,1,15,,2:45,Tanner,,,
1979,SDP,"1,456,967","17,987",27.5,29.1,93,94,4,2,8,,2:39,Craig,,,
1979,SEA,"844,447","10,425",28.6,25.5,102,104,0,1,8,,2:33,Johnson,,,
1979,SFG,"1,456,402","17,980",28.1,28.3,93,94,1,1,12,,2:36,Altobelli and Bristol,,,
1979,STL,"1,627,256","19,845",27.4,26.4,102,102,2,4,11,,2:31,Boyer,,,
1979,TEX,"1,519,671","18,761",27.8,29.3,98,98,1,1,16,,2:30,Corrales,,,
1979,TOR,"1,431,651","17,675",26.7,25.5,100,102,0,1,7,,2:25,Hartsfield,,,
1978,ATL,"904,494","11,167",25.6,28.2,112,114,1,3,12,,2:30,Cox,,,
1978,BAL,"1,051,724","12,984",28.1,26.8,94,93,2,3,13,,2:34,Weaver,,,
1978,BOS,"2,320,643","28,301",28.5,29.2,112,110,4,7,14,,2:44,Zimmer,,,
1978,CAL,"1,755,386","21,671",27.8,26.6,96,96,1,1,13,"$3,216,667 ",2:38,Garcia and Fregosi,,,
1978,CHC,"1,525,311","18,601",27.7,27.5,111,112,1,1,13,,2:35,Franks,,,
1978,CHW,"1,491,100","18,639",27.2,28.5,101,101,0,1,9,,2:29,Lemon and Doby,,,
1978,CIN,"2,532,497","31,656",29.9,28.3,100,99,3,6,11,,2:32,Anderson,,,
1978,CLE,"800,584","10,264",26.7,27.1,99,99,0,1,9,,2:33,Torborg,,,
1978,DET,"1,714,893","21,172",26.2,27.1,103,102,2,1,12,,2:31,Houk,,,
1978,HOU,"1,126,145","13,903",27.1,26.6,92,92,0,1,12,,2:29,Virdon,,,
1978,KCR,"2,255,493","27,846",27.2,28.7,102,101,1,4,11,,2:32,Herzog,,,
1978,LAD,"3,347,845","41,331",30.5,28.7,99,98,1,6,18,"$3,071,500 ",2:29,Lasorda,,,
1978,MIL,"1,601,406","19,770",27.4,25.1,100,100,2,3,13,,2:27,Bamberger,,,
1978,MIN,"787,878","9,727",26.9,26.5,102,102,1,1,4,,2:36,Mauch,,,
1978,MON,"1,427,007","17,838",27.2,28.9,98,98,3,2,14,,2:29,Williams,,,
1978,NYM,"1,007,328","12,592",27.1,27.5,96,97,0,1,7,,2:32,Torre,,,
1978,NYY,"2,335,871","28,838",29.8,28.3,97,96,3,5,19,"$2,956,666 ",2:29,"Martin, Howser and Lemon",,,
1978,OAK,"526,999","6,587",26.3,25.3,94,96,0,1,9,,2:28,Winkles and McKeon,,,
1978,PHI,"2,583,389","31,505",29.9,30.3,101,100,2,3,15,,2:21,Ozark,,,
1978,PIT,"964,106","11,903",29.1,28.3,105,104,2,1,14,,2:37,Tanner,,,
1978,SDP,"1,670,107","20,619",26,28.4,91,92,4,2,8,,2:30,Craig,,,
1978,SEA,"877,440","10,833",27,26.9,99,101,0,1,7,,2:30,Johnson,,,
1978,SFG,"1,740,477","21,487",27.2,27.8,96,96,1,2,10,,2:25,Altobelli,,,
1978,STL,"1,278,215","15,780",26.9,25.3,99,99,2,1,11,,2:23,"Rapp, Krol and Boyer",,,
1978,TEX,"1,447,963","17,658",28.9,29,100,99,1,2,15,,2:31,Hunter and Corrales,,,
1978,TOR,"1,562,585","19,291",27,25.9,101,103,0,1,8,,2:28,Hartsfield,,,
1977,ATL,"872,464","10,771",25.8,28.4,112,114,1,1,13,,2:35,"Bristol, Turner and Benson",,,
1977,BAL,"1,195,769","14,763",27.9,27.9,94,93,3,2,15,"$1,052,000 ",2:37,Weaver,,,
